Country ISO3,Country,Year,Domain,Metric,Value,Unit,Source,Source URL,Loaded at
ASM,American Samoa,2016,Demographics,Population,52245,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ASM,American Samoa,2016,Economics,GDP (current US$),671000000.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ASM,American Samoa,2017,Demographics,Population,51586,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ASM,American Samoa,2017,Economics,GDP (current US$),612000000.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ASM,American Samoa,2018,Demographics,Population,50908,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ASM,American Samoa,2018,Economics,GDP (current US$),639000000.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ASM,American Samoa,2019,Demographics,Population,50209,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ASM,American Samoa,2019,Economics,GDP (current US$),647000000.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ASM,American Samoa,2020,Demographics,Population,49761,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ASM,American Samoa,2020,Economics,GDP (current US$),721000000.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ASM,American Samoa,2021,Demographics,Population,49225,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ASM,American Samoa,2021,Economics,GDP (current US$),750000000.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ASM,American Samoa,2022,Demographics,Population,48342,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ASM,American Samoa,2022,Economics,GDP (current US$),871000000.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ASM,American Samoa,2023,Demographics,Population,47521,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ASM,American Samoa,2024,Demographics,Population,46765,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ASM,American Samoa,2025,Demographics,Population,46029,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ATG,Antigua and Barbuda,2016,Demographics,Population,89969,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ATG,Antigua and Barbuda,2016,Economics,GDP (current US$),1489603703.7037,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ATG,Antigua and Barbuda,2017,Demographics,Population,90468,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ATG,Antigua and Barbuda,2017,Economics,GDP (current US$),1534855555.55556,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ATG,Antigua and Barbuda,2018,Demographics,Population,90926,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ATG,Antigua and Barbuda,2018,Economics,GDP (current US$),1661529629.62963,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ATG,Antigua and Barbuda,2019,Demographics,Population,91364,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ATG,Antigua and Barbuda,2019,Economics,GDP (current US$),1726448148.14815,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ATG,Antigua and Barbuda,2020,Demographics,Population,91846,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ATG,Antigua and Barbuda,2020,Economics,GDP (current US$),1411637037.03704,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ATG,Antigua and Barbuda,2021,Demographics,Population,92349,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ATG,Antigua and Barbuda,2021,Economics,GDP (current US$),1602125925.92593,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ATG,Antigua and Barbuda,2022,Demographics,Population,92840,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ATG,Antigua and Barbuda,2022,Economics,GDP (current US$),1857114814.81481,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ATG,Antigua and Barbuda,2023,Demographics,Population,93316,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ATG,Antigua and Barbuda,2023,Economics,GDP (current US$),2054096296.2963,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ATG,Antigua and Barbuda,2024,Demographics,Population,93772,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ATG,Antigua and Barbuda,2024,Economics,GDP (current US$),2162366666.66667,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ATG,Antigua and Barbuda,2025,Demographics,Population,94209,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ATG,Antigua and Barbuda,2025,Economics,GDP (current US$),2338196296.2963,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
AUS,Australia,2016,Demographics,Population,24190907,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
AUS,Australia,2016,Economics,GDP (current US$),1211588128417.61,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
AUS,Australia,2017,Demographics,Population,24592588,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
AUS,Australia,2017,Economics,GDP (current US$),1330890554614.09,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
AUS,Australia,2018,Demographics,Population,24963258,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
AUS,Australia,2018,Economics,GDP (current US$),1433144978761.67,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
AUS,Australia,2019,Demographics,Population,25334826,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
AUS,Australia,2019,Economics,GDP (current US$),1398349602956.35,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
AUS,Australia,2020,Demographics,Population,25649248,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
AUS,Australia,2020,Economics,GDP (current US$),1333336461648.09,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
AUS,Australia,2021,Demographics,Population,25685412,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
AUS,Australia,2021,Economics,GDP (current US$),1560617493202.69,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
AUS,Australia,2022,Demographics,Population,26018721,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
AUS,Australia,2022,Economics,GDP (current US$),1695627535475.8,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
AUS,Australia,2023,Demographics,Population,26659922,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
AUS,Australia,2023,Economics,GDP (current US$),1734451264655.6,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
AUS,Australia,2024,Demographics,Population,27194286,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
AUS,Australia,2024,Economics,GDP (current US$),1757022451652.83,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
AUS,Australia,2025,Demographics,Population,27614411,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
AUS,Australia,2025,Economics,GDP (current US$),1798518933689.21,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
AUT,Austria,2016,Demographics,Population,8736668,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
AUT,Austria,2016,Economics,GDP (current US$),393687359770.273,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
AUT,Austria,2017,Demographics,Population,8797566,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
AUT,Austria,2017,Economics,GDP (current US$),414926138132.691,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
AUT,Austria,2018,Demographics,Population,8840521,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
AUT,Austria,2018,Economics,GDP (current US$),452582294972.775,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
AUT,Austria,2019,Demographics,Population,8879920,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
AUT,Austria,2019,Economics,GDP (current US$),442983642371.842,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
AUT,Austria,2020,Demographics,Population,8916864,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
AUT,Austria,2020,Economics,GDP (current US$),434397601557.696,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
AUT,Austria,2021,Demographics,Population,8955797,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
AUT,Austria,2021,Economics,GDP (current US$),480466363176.806,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
AUT,Austria,2022,Demographics,Population,9041851,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
AUT,Austria,2022,Economics,GDP (current US$),473221298968.216,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
AUT,Austria,2023,Demographics,Population,9131761,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
AUT,Austria,2023,Economics,GDP (current US$),516670509628.876,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
AUT,Austria,2024,Demographics,Population,9177982,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
AUT,Austria,2024,Economics,GDP (current US$),534790720466.822,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
AUT,Austria,2025,Demographics,Population,9208163,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
AUT,Austria,2025,Economics,GDP (current US$),579470021095.418,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
AZE,Azerbaijan,2016,Demographics,Population,9757812,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
AZE,Azerbaijan,2016,Economics,GDP (current US$),37866996882.9157,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
AZE,Azerbaijan,2017,Demographics,Population,9854033,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
AZE,Azerbaijan,2017,Economics,GDP (current US$),40866627351.9817,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
AZE,Azerbaijan,2018,Demographics,Population,9939771,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
AZE,Azerbaijan,2018,Economics,GDP (current US$),47112470051.7701,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
AZE,Azerbaijan,2019,Demographics,Population,10024283,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
AZE,Azerbaijan,2019,Economics,GDP (current US$),48174235294.1176,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
AZE,Azerbaijan,2020,Demographics,Population,10093121,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
AZE,Azerbaijan,2020,Economics,GDP (current US$),42693000000.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
AZE,Azerbaijan,2021,Demographics,Population,10137750,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
AZE,Azerbaijan,2021,Economics,GDP (current US$),54825411764.7059,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
AZE,Azerbaijan,2022,Demographics,Population,10141756,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
AZE,Azerbaijan,2022,Economics,GDP (current US$),78807470588.2353,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
AZE,Azerbaijan,2023,Demographics,Population,10153958,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
AZE,Azerbaijan,2023,Economics,GDP (current US$),72428470588.2353,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
AZE,Azerbaijan,2024,Demographics,Population,10202830,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
AZE,Azerbaijan,2024,Economics,GDP (current US$),74426000000.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
AZE,Azerbaijan,2025,Demographics,Population,10246996,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
AZE,Azerbaijan,2025,Economics,GDP (current US$),75937647058.8235,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BDI,Burundi,2016,Demographics,Population,11239451,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BDI,Burundi,2016,Economics,GDP (current US$),2618093125.14687,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BDI,Burundi,2017,Demographics,Population,11506762,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BDI,Burundi,2017,Economics,GDP (current US$),2831362208.34039,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BDI,Burundi,2018,Demographics,Population,11859446,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BDI,Burundi,2018,Economics,GDP (current US$),2913411408.44783,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BDI,Burundi,2019,Demographics,Population,12255336,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BDI,Burundi,2019,Economics,GDP (current US$),2871555326.31029,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
